,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
176,176,832,832,,838,70+,Alberta,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,144,3.953656669143423e-08,2.3256803936137787e-08,3.023384511697912e-08,1.8605443148910224e-08,6.977041180841334e-09,1.6279762755296448e-08,6.977041180841334e-09,2.325680393613778e-09,9.302721574455115e-08,2.325680393613778e-09,4.6513607872275574e-08,4.883928826588935e-08,0.012,label9x,,,8,0,0,2.7126736111111116e-05
177,177,845,845,,852,50-54,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,23,3.5734577849564577e-06,7.146915569912915e-06,0.0,7.146915569912915e-06,7.146915569912915e-06,0.0,2.144074670973874e-05,3.573457784956457e-05,0.0,0.0,0.0,0.0,0.0019166666666666666,label8x,,,7,0,0,0.0014794115229719732
178,178,852,852,,859,20-21,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.26666666666666666,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.26666666666666666-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,26,4.376597458072197e-06,1.5318091103252686e-05,4.376597458072197e-06,2.1882987290360987e-06,8.753194916144395e-06,6.564896187108294e-06,0.0,0.0,0.0,1.5318091103252686e-05,0.0,0.0,0.0021666666666666666,label2x,,,1,0,0,0.0007965407373691398
179,179,854,854,,861,22-24,Quebec,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.3333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,14,5.2061640982923784e-05,2.6030820491461892e-05,2.6030820491461892e-05,2.6030820491461892e-05,0.0,7.809246147438568e-05,0.00015618492294877136,0.0,0.0,0.0,0.0,0.0,0.0011666666666666668,label7x,,,6,0,0,0.004008746355685131
180,180,857,857,,864,50-54,British Columbia,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.7333333333333333,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,47,1.0246571445961323e-06,8.197257156769059e-07,1.0246571445961323e-06,1.0246571445961323e-06,1.0246571445961323e-06,1.2295885735153588e-06,2.8690400048691704e-06,6.147942867576794e-07,0.0,0.0,0.0,0.0,0.003916666666666666,label7x,,,6,0,0,0.0002407944289800911
181,181,863,863,,870,70+,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,48,5.651403356481481e-07,1.8838011188271604e-07,3.767602237654321e-07,0.0,0.0,1.5070408950617283e-06,1.8838011188271604e-07,1.1302806712962962e-06,0.0,9.419005594135803e-07,4.144362461419753e-06,0.0,0.004,label11x,,,10,0,0,0.00032552083333333337
182,182,865,865,,872,60-64,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Unskilled,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,27,3.763352846317841e-06,1.8816764231589206e-06,0.0,1.8816764231589206e-06,3.763352846317841e-06,0.0,7.526705692635682e-06,0.0,0.0,0.0,0.0,3.1988499193701654e-05,0.00225,label12x,,,11,0,0,0.0011685210587816896
183,183,866,866,,873,60-64,Ontario,Male,French,English,Other Certificate/Diploma Not Univ,Not Employed,Unskilled,,,,0.8666666666666667,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.5-1.0-0-1.0,33,2.5296794643150765e-06,1.686452976210051e-06,1.686452976210051e-06,2.5296794643150765e-06,2.5296794643150765e-06,4.2161324405251275e-06,5.902585416735179e-06,6.745811904840204e-06,0.0,0.0,0.0,0.0,0.00275,label8x,,,7,0,0,0.0005565294821493168
184,184,868,868,,875,25-29,Saskatchewan,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.4,1.0,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.4-1.0-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,51,3.3346672002134184e-07,1.0004001600640255e-06,0.02000833666800053,1.6673336001067092e-07,3.3346672002134184e-07,8.336668000533547e-07,0.0,0.0,2.834467120181406e-06,0.0,2.1675336801387218e-06,0.0,0.00425,label3x,,,2,0,0,0.020680272108843538
185,185,874,874,,881,55-59,Nova Scotia,Female,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.8,0.5555555555555556,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.8-0.5555555555555556-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,7,0.00041649312786339027,0.0012494793835901709,0.0,0.0,0.0008329862557267805,0.00041649312786339027,0.0,0.0,0.0,0.0,0.0,0.0,0.0005833333333333334,label2x,,,1,0,0,0.01749271137026239
186,186,877,877,,884,35-39,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.5333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,63,8.39397983766043e-07,0.01613350904731127,4.896488238635251e-07,1.3989966396100716e-07,6.295484878245321e-07,2.0984949594151075e-07,1.3989966396100716e-07,0.0,0.0,1.4689464715905752e-06,0.0,0.0,0.00525,label2x,,,1,0,0,0.016556495681297374
187,187,880,880,,887,25-29,Manitoba,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,4,0.00390625,0.0078125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label2x,,,1,0,0,0.046875
188,188,882,882,,889,40-44,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,19,4.604016236830594e-05,2.302008118415297e-05,2.302008118415297e-05,3.836680197358829e-05,1.5346720789435318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015833333333333333,label1x,,,0,0,0,0.002041113864994897
189,189,884,884,,891,35-39,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Unskilled,,,,0.5333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,1.0,0,1.0,,0.5333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-1.0-0-1.0,98,7.589160493137577e-08,4.3366631389357586e-08,1.6262486771009097e-07,5.4208289236696985e-08,1.0841657847339397e-07,8.673326277871517e-08,1.4094155201541217e-07,8.673326277871517e-08,0.0,0.0,1.3009989416807274e-07,1.7346652555743034e-07,0.008166666666666666,label12x,,,11,0,0,4.674922863772748e-05
190,190,885,885,,892,50-54,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,10,0.0001984126984126984,0.0003968253968253968,0.0001984126984126984,0.0001984126984126984,0.1125,0.0003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,label5x,,,4,0,0,0.13095238095238093
191,191,890,890,,897,50-54,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Part-Time,Clerical/Secretarial,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,1.0,0.0,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-1.0-0.0-0-1.0,12,0.00017361111111111112,0.0,0.00034722222222222224,0.0,0.18576388888888892,0.0,0.00017361111111111112,0.0,0.0,0.0,0.0,0.0,0.001,label5x,,,4,0,0,0.23541666666666666
192,192,897,897,,904,70+,British Columbia,Male,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,1.0,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,1.0-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,51,0.0,1.4781526816424228e-07,0.0,5.912610726569691e-07,1.034706877149696e-06,0.0,4.4344580449272684e-07,0.0,0.0,5.912610726569691e-07,2.3650442906278765e-06,2.3650442906278765e-06,0.00425,label11x,,,10,0,0,0.0002035416242621616
193,193,903,903,,910,55-59,Quebec,Male,English,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.8,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.8-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,48,1.8838011188271604e-07,1.5070408950617283e-06,1.1302806712962962e-06,1.8838011188271604e-07,9.419005594135803e-07,3.767602237654321e-07,1.6954210069444444e-06,2.0721812307098764e-06,0.0,9.419005594135803e-07,0.0,0.0,0.004,label8x,,,7,0,0,0.00025318287037037036
194,194,918,918,,926,35-39,British Columbia,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.5333333333333333,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,0.0,,0.5333333333333333-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-0.0,311,2.8861719930686285e-09,2.6723814750635443e-09,1.924114662045752e-09,3.313753029078795e-09,1.3896383670330429e-09,3.6344388060864207e-09,2.8861719930686285e-09,2.99306725207117e-09,3.527543547083879e-09,2.1379051800508354e-09,1.2827431080305012e-09,4.596496137109296e-09,0.025916666666666668,label12x,,,11,0,0,3.656886810476955e-06
195,195,921,921,,929,40-44,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,79,7.702166267638828e-08,1.2836943779398047e-07,0.0,2.82412763146757e-07,2.0539110047036873e-07,1.5404332535277656e-07,2.310649880291648e-07,0.0,2.0539110047036873e-07,0.0,0.0,7.445427392050867e-07,0.006583333333333333,label12x,,,11,0,0,9.938361874009966e-05
196,196,933,933,,941,25-29,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,10,0.0002,0.0001,0.0,0.00030000000000000003,0.0001,0.0,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0008333333333333334,label4x,,,3,0,0,0.006
197,197,938,938,,946,50-54,Quebec,Male,French,English,High School Graduation Certificate,Not Employed,Other,,,,0.7333333333333333,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,35,6.663890045814243e-07,1.999167013744273e-06,6.663890045814243e-07,2.665556018325697e-06,1.3327780091628486e-06,2.665556018325697e-06,0.0,6.663890045814243e-06,0.0,6.663890045814243e-06,0.0,0.0,0.002916666666666667,label8x,,,7,0,0,0.0003965014577259475
198,198,939,939,,947,65-69,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,53,7.604099167084998e-07,5.069399444723331e-07,8.871449028265831e-07,5.069399444723331e-07,5.069399444723331e-07,1.3940848472989163e-06,1.1406148750627495e-06,6.336749305904166e-07,0.0,3.802049583542499e-07,0.0,0.0,0.004416666666666667,label6x,,,5,0,0,0.00018135776513497718
199,199,943,943,,951,70+,Ontario,Male,English,English,Trade Certificate/Diploma,Full-Time,Unskilled,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.0,1.0,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.0-1.0-0-1.0,31,3.248437230988792e-06,0.0,3.248437230988792e-06,2.1656248206591944e-06,1.0828124103295974e-05,1.0828124103295972e-06,8.662499282636778e-06,0.0,0.0,4.331249641318389e-06,0.0,0.0,0.0025833333333333333,label5x,,,4,0,0,0.0007384780638447852
200,200,948,948,,956,70+,Quebec,Male,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-1.0,2,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,label3x,,,2,0,0,0.25
201,201,955,955,,963,25-29,Quebec,Female,English,French,Bachelors Degrees,Full-Time,Other Managers,,,,0.4,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.2222222222222222,0,1.0,,0.4-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.2222222222222222-0-1.0,48,1.3778659611992946e-06,1.3778659611992946e-06,2.7557319223985893e-06,1.3778659611992946e-06,4.592886537330982e-07,9.185773074661964e-07,9.185773074661964e-07,0.0,0.0,0.12806024029982363,0.0,3.215020576131687e-06,0.004,label10x,,,9,0,0,0.14717813051146383
202,202,968,968,,976,25-29,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,98,1.4094155201541217e-07,9.757492062605457e-08,1.0841657847339396e-08,7.589160493137577e-08,1.0841657847339397e-07,1.0841657847339397e-07,8.673326277871517e-08,0.0,1.0841657847339397e-07,1.4094155201541217e-07,1.8430818340476972e-07,0.0,0.008166666666666666,label11x,,,10,0,0,4.249929876157043e-05
203,203,972,972,,980,45-49,Ontario,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,5,0.0016,0.0016,0.0,0.0,0.0016,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,label7x,,,6,0,0,0.024
204,204,974,974,,982,55-59,Ontario,Male,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.0,0.2222222222222222,0,0.6923076923076923,,0.8-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.0-0.2222222222222222-0-0.6923076923076923,47,4.0986285783845296e-07,2.0493142891922648e-07,1.4345200024345852e-06,8.197257156769059e-07,2.0493142891922648e-07,1.4345200024345852e-06,1.0246571445961323e-06,2.8690400048691704e-06,0.0,1.2295885735153588e-06,0.0,0.0,0.003916666666666666,label8x,,,7,0,0,0.00026005798329849835
205,205,975,975,,983,30-34,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,15,0.0,0.0,1.9753086419753087e-05,0.0,0.0,3.950617283950617e-05,3.950617283950617e-05,0.0,0.0,0.0,0.00019753086419753085,0.0,0.00125,label11x,,,10,0,0,0.0038518518518518515
206,206,978,978,,986,60-64,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,34,1.496629590162953e-06,0.0,5.2382035655703354e-06,7.483147950814765e-07,0.0,4.48988877048886e-06,7.483147950814765e-07,0.0,1.27213515163851e-05,0.0,0.0,0.0,0.0028333333333333335,label9x,,,8,0,0,0.000763281090983106
207,207,983,983,,991,25-29,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Clerical/Secretarial,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.0-0-1.0,4,0.0,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label2x,,,1,0,0,0.03125
208,208,987,987,,995,55-59,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,15,6.105006105006105e-05,3.0525030525030525e-05,3.0525030525030525e-05,0.07185592185592185,0.0,0.0,0.0,0.0001221001221001221,0.0,6.105006105006105e-05,0.0,0.0,0.00125,label4x,,,3,0,0,0.08058608058608056
209,209,990,990,,998,65-69,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Professionals,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,0.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-0.0,205,7.927068141997856e-09,1.3589259671996322e-08,1.925145120199479e-08,7.927068141997856e-09,1.1890602212996782e-08,9.059506447997548e-09,1.0758163906997086e-08,7.927068141997856e-09,7.927068141997856e-09,9.625725600997394e-09,0.0,1.019194475399724e-08,0.017083333333333332,label3x,,,2,0,0,9.16991918283252e-06
210,210,992,992,,1000,40-44,Alberta,Female,French,English,Bachelors Degrees,Not Employed,Unskilled,,,,0.6,0.0,1,0.29411764705882354,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.6-0.0-1-0.29411764705882354-0.2352941176470588-0.0-0.5-1.0-0-1.0,59,6.602097601944847e-07,3.3010488009724234e-07,6.602097601944847e-07,6.602097601944847e-07,4.126311001215529e-07,4.126311001215529e-07,0.0,0.0,0.0,1.733050620510522e-06,0.0,0.0,0.004916666666666666,label10x,,,9,0,0,0.00016554759736876702
211,211,997,997,,1005,45-49,Ontario,Female,English,English,High School Graduation Certificate,Part-Time,Other,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,123,2.7537194488595748e-08,3.671625931812766e-08,6.884298622148937e-08,3.671625931812766e-08,5.966392139195746e-08,7.343251863625531e-08,7.343251863625531e-08,2.2947662073829787e-08,5.5074388977191496e-08,0.008197304182092085,0.0,6.42534538067234e-08,0.01025,label10x,,,9,0,0,0.008285914284423972
